id	name	label	resource	description	synonyms	pmids	taxid	xrefs	raw_id
MONDO:0013848	dilated cardiomyopathy 2B	Disease	MONDO	Any familial isolated dilated cardiomyopathy in which the cause of the disease is a mutation in the GATAD1 gene. [MONDO:patterns/disease_series_by_gene]	CMD2B|cardiomyopathy, dilated, type 2B|cardiomyopathy, dilated, 2B|dilated cardiomyopathy type 2B|GATAD1 familial isolated dilated cardiomyopathy|dilated cardiomyopathy 2B|familial isolated dilated cardiomyopathy caused by mutation in GATAD1			UMLS:C3553409|DOID:0110441|OMIM:614672	MONDO:0013848
MONDO:0025030	digital dermatitis in cattle	Disease	MONDO	Highly contagious infectious dermatitis with lesions near the interdigital spaces usually in cattle. It causes discomfort and often severe lameness (lameness, animal). Lesions can be either erosive or proliferative and wart-like with papillary growths and hypertrophied hairs. dichelobacter nodosus and treponema are the most commonly associated causative agents for this mixed bacterial infection disease. [MESH:D058066]	bovine hairy footwarts|Dermatitides, bovine digital|Ovine digital Dermatitides|Warts, bovine foot|footwarts, bovine hairy|bovine digital dermatitis|Ovine digital dermatitis|foot Warts, bovine|papillomatous digital dermatitis|Dermatitides, digital|bovine foot Warts|hairy footwarts, bovine|digital Dermatitides, bovine|dermatitis, digital|digital Papillomatoses|papillomatosis, digital|digital dermatitis, bovine|foot wart, bovine|dermatitis, bovine digital|digital dermatitis, papillomatous|digital dermatitis, Ovine|bovine digital Dermatitides|hairy footwart, bovine|bovine foot wart|digital Dermatitides, papillomatous|Papillomatoses, digital|footwart, bovine hairy|digital Dermatitides, Ovine|digital papillomatosis|bovine hairy footwart|digital Dermatitides|papillomatous digital Dermatitides|wart, bovine foot			MESH:D058066	MONDO:0025030
MONDO:0032620	mitochondrial complex 1 deficiency, nuclear type 15	Disease	MONDO		MC1DN15|MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 15			DOID:0112077|OMIM:618237	MONDO:0032620
MONDO:0002655	cutaneous Paget disease	Disease	MONDO	A skin carcinoma that is characterized by infiltration of the skin by neoplastic large cells with abundant pale cytoplasm and large nuclei with prominent nucleoli. [DOID:3450]	extramammary Paget's disease|cutaneous Paget disease|cutaneous Paget's disease|zone of skin Paget disease			DOID:3450|NCIT:C3302|MESH:D010145	MONDO:0002655
MONDO:0006916	postcholecystectomy syndrome	Disease	MONDO	Abdominal symptoms after removal of the gallbladder. The common postoperative symptoms are often the same as those present before the operation, such as colic, bloating, nausea, and vomiting. There is pain on palpation of the right upper quadrant and sometimes jaundice. The term is often used, inaccurately, to describe such postoperative symptoms not due to gallbladder removal. [MESH:D017562]				MESH:D017562|EFO:1001117|SCTID:90782003|ICD10CM:K91.5|UMLS:C0152099|DOID:9740|ICD9:576.0|ICD-9:576.0	MONDO:0006916
MONDO:0023069	enlarged vestibular aqueduct syndrome	Disease	MONDO		large vestibular aqueduct syndrome|enlarged vestibular aqueduct syndrome|enlarged vestibular aqueduct			GARD:0008651|DOID:0050332	MONDO:0023069
MONDO:0006746	endomyocardial fibrosis	Disease	MONDO	A disease characterized by fibrotic thickening of the endocardium, particularly the right and/or left inflow tracts. The disease often involves the atrioventricular valves, leading to valvular regurgitaion. It most commonly occurs in children living within 15 degrees of the equator. [NCIT:C34585]	African endomyocardial fibrosis|obscure African cardiomyopathy|endomyocardial sclerosis			MESH:D004719|MedDRA:10014800|EFO:1000921|DOID:12932|ICD-9:425.0|ICD9:425.0|GARD:0006340|NCIT:C34585	MONDO:0006746
MONDO:0016953	partial duplication of the long arm of chromosome 2	Disease	MONDO	Chromosome 2q duplication is a chromosome abnormality that occurs when there is an extra copy of genetic material on the long arm (q) of chromosome 2. The severity of the condition and the signs and symptoms depend on the size and location of the duplication and which genes are involved. Features that often occur in people with chromosome 2q duplication include developmental delay, intellectual disability, behavioral problems and distinctive facial features. Most cases are not inherited, but people can pass the duplication on to their children. Treatment is based on the signs and symptoms present in each person. [GARD:0005340]	chromosome 2q duplication|Duplication 2q|partial trisomy 2q|trisomy 2q|partial trisomy of the long arm of chromosome 2|2q trisomy|partial trisomy of chromosome 2q|2q duplication|partial duplication of chromosome 2q|partial duplication of the long arm of chromosome type 2			UMLS:C0795805|MESH:C535367|GARD:0005340|Orphanet:262842|ORDO:262842	MONDO:0016953
MONDO:0016783	maternal 14q32.2 hypermethylation syndrome	Disease	MONDO					UMLS:CN202039|Orphanet:254534|ORDO:254534	MONDO:0016783
MONDO:0001811	tetanic cataract	Disease	MONDO	A cataract resulting from hypocalcemia. [NCIT:P378]	hypocalcaemic cataract			ICD-9:366.42|NCIT:C35068|DOID:13822|SCTID:68216000|ICD9:366.42|UMLS:C0039613	MONDO:0001811
MONDO:0012249	Lynch syndrome 2	Disease	MONDO	Any hereditary nonpolyposis colon cancer in which the cause of the disease is a mutation in the MLH1 gene. [MONDO:patterns/disease_series_by_gene]	familial non-polyposis colon cancer type 2|COCA2|Lynch 2 syndrome|colon cancer, familial nonpolyposis, type 2|HNPCC2|Hereditary nonpolyposis colorectal cancer type 2|colorectal cancer, hereditary nonpolyposis, type 2|Hereditary non-polyposis colon cancer type 2			MESH:D055847|OMIM:609310|NCIT:C6726|DOID:0070274	MONDO:0012249
MONDO:0012419	age related macular degeneration 7	Disease	MONDO	Any age-related macular degeneration in which the cause of the disease is a mutation in the HTRA1 gene. [MONDO:patterns/disease_series_by_gene]	age-related macular degeneration caused by mutation in HTRA1|macular degeneration, age-related, neovascular type|HTRA1 age-related macular degeneration|ARMD7|age related macular degeneration type 7|macular Degeneration, age-related, type 7|macular Degeneration, age-related, neovascular type, susceptibility to|macular Degeneration, age-related, wet type, susceptibility to|macular degeneration, age-related, 7			OMIM:610149|DOID:0110019|UMLS:C1857813|MESH:C565718	MONDO:0012419
MONDO:0004217	childhood brain germinoma	Disease	MONDO	A germinoma arising from the brain during childhood. [NCIT:P378]	germinoma of the childhood brain|germinoma of the pediatric brain|pediatric brain germ cell cancer|germinoma of childhood brain|brain germinoma of childhood|pediatric brain germinoma|germinoma of pediatric brain			NCIT:C6207|UMLS:C1332948|DOID:7429	MONDO:0004217
MONDO:0004047	sphenoidal sinus neoplasm	Disease	MONDO	A benign or malignant neoplasm that affects the sphenoid sinus. Representative examples of benign neoplasms include Schneiderian papilloma and salivary gland-type adenoma. Representative examples of malignant neoplasms include carcinoma and lymphoma. [NCIT:P378]	neoplasm of the sphenoid sinus|sphenoidal sinus neoplasm|sphenoidal sinus neoplasm (disease)|sphenoid sinus tumor|neoplasm of sphenoid sinus|neoplasm of the sphenoidal sinus|sphenoidal sinus tumor|tumor of sphenoid sinus|tumor of sphenoidal sinus|sphenoid sinus neoplasm|tumor of the sphenoid sinus|neoplasm of sphenoidal sinus|tumor of the sphenoidal sinus			UMLS:C0345676|NCIT:C6792|SCTID:126679002|DOID:6947	MONDO:0004047
MONDO:0043183	podder-tolmie syndrome	Disease	MONDO		meningoencephalocele, arthrogryposis and hypoplastic thumbs			UMLS:C2931519|MESH:C537518|GARD:0004387	MONDO:0043183
MONDO:0008751	corticosterone methyloxidase type 1 deficiency	Disease	MONDO		hypoaldosteronism, congenital, due to cmo i deficiency|aldosterone deficiency 1|18-hydroxylase deficiency|aldosterone deficiency due to 18-hydroxylase defect|18-Hydroxylase deficiency|18-hydroxycorticosterone dehydrogenase deficiency|steroid 18-hydroxylase deficiency|corticosterone methyloxidase type I deficiency|corticosterone 18-monooxygenase deficiency|corticosterone methyl oxidase type I deficiency|aldosterone deficiency due to defect in 18 hydroxylase|CMO II deficiency|corticosterone methyloxidase type 1 deficiency|CMO 1 deficiency|hyperreninemic hypoaldosteronism, familial, 1|CAH - 18-hydroxylase deficiency|18 Hydroxylase deficiency|18 alpha hydroxylase deficiency|corticosterone methyl oxidase type II deficiency|aldosterone deficiency due to 18-hydroxysteroid dehydrogenase deficiency|aldosterone deficiency due to defect in steroid 18-Hydroxylase|CMO I deficiency			UMLS:CN074214|DOID:0080626|SCTID:47757001|GARD:0005660|OMIM:203400	MONDO:0008751
MONDO:0008581	malposition of teeth with or without hypodontia/oligodontia	Disease	MONDO		malposition of teeth with or without hypodontia/oligodontia|ectopic eruption of teeth			OMIM:189490	MONDO:0008581
MONDO:0009681	Ullrich congenital muscular dystrophy 1	Disease	MONDO		Ullrich congenital muscular dystrophy 1|Ullrich congenital muscular dystrophy type 1|Ullrich Scleroatonic muscular dystrophy|muscular dystrophy, Scleroatonic|UCMD1|Ullrich disease|Ullrich congenital muscular dystrophy			UMLS:CN033863|OMIM:254090	MONDO:0009681
MONDO:0001725	balanitis xerotica obliterans	Disease	MONDO	A chronic and progressive inflammatory process that affects the glans penis and the foreskin. It presents with white atrophic patches in the glans of penis and foreskin and it is often associated with the development of a sclerotic, whitish ring in the tip of the foreskin that may lead to phimosis. It is also known as lichen sclerosus of the penis. [NCIT:P378]	penile lichen Sclerosus|lichen Sclerosus of the penis|lichen Sclerosus of penis			ICD-9:607.81|MESH:D052798|UMLS:C0152460|NCIT:C3523|DOID:13477|SCTID:198033005|ICD9:607.81	MONDO:0001725
MONDO:0001555	neonatal thyrotoxicosis	Disease	MONDO	A hypermetabolic syndrome characterized by tachycardia, palpitations, tremor, weight loss, and moist skin that is caused by the elevation of thyroid hormone levels in the serum of the newborn infant or thyroid-axis receptor activation, most commonly due to transplacental passage of thyroid stimulating globulins. [NCIT:P378]	infantile hyperthyroidism			NCIT:C114906|ICD-9:775.3|DOID:12573|SCTID:13795004|UMLS:C0158983|ICD9:775.3	MONDO:0001555
MONDO:0008308	priapism, familial idiopathic	Disease	MONDO		priapism, familial idiopathic|familial idiopathic priapism			OMIM:176620|MESH:C531791|GARD:0010016|UMLS:C1867771	MONDO:0008308
MONDO:0008138	syndromic orbital border hypoplasia	Disease	MONDO	Syndromic orbital border hypoplasia is a rare disorder observed in two families to date and characterized by agenesis of the orbital margin, varying defects of the lacrimal passages, hypoplasia of the palpebral skin and tarsal plates and atresia of the nasolacrimal duct. [Orphanet:98606]	Urrets-Zavalia syndrome|orbital margin, hypoplasia OF			UMLS:C1833795|OMIM:165600|SCTID:717337001|ORDO:98606|UMLS:C4273912|MESH:C563490|Orphanet:98606	MONDO:0008138
MONDO:0009851	peripheral neuropathy, ataxia, focal necrotizing encephalopathy, and spongy degeneration of brain	Disease	MONDO		peripheral neuropathy, ataxia, focal necrotizing encephalopathy, and spongy degeneration of brain			MESH:C564894|UMLS:C1850022|OMIM:260970	MONDO:0009851
MONDO:0012918	primary ciliary dyskinesia 10	Disease	MONDO	Any primary ciliary dyskinesia in which the cause of the disease is a mutation in the DNAAF2 gene. [MONDO:patterns/disease_series_by_gene]	DNAAF2 primary ciliary dyskinesia|CILD10|ciliary dyskinesia, primary, 10|primary ciliary dyskinesia caused by mutation in DNAAF2|ciliary dyskinesia, primary, 10, with or without situs inversus|ciliary dyskinesia, primary, type 10|primary ciliary dyskinesia type 10|primary ciliary dyskinesia 10 with or without situs inversus			MESH:C567287|DOID:0110612|OMIM:612518|UMLS:C2675867	MONDO:0012918
MONDO:0014575	Singleton-Merten syndrome 2	Disease	MONDO	Any singleton-Merten dysplasia in which the cause of the disease is a mutation in the DDX58 gene. [MONDO:patterns/disease_series_by_gene]	singleton-Merten syndrome type 2|singleton-Merten dysplasia caused by mutation in DDX58|singleton-Merten syndrome 2|DDX58 singleton-Merten dysplasia|SGMRT2			OMIM:616298|UMLS:C4225380	MONDO:0014575
MONDO:0010983	dystonia 9	Disease	MONDO	A dystonia characterized by autosomal dominant inheritance of paroxysmal choreoathetosis and progressive spastic paraplegia, episodes are often precipitated by alcohol, fatigue, or emotional stress that has material basis in heterozygous mutation in the SLC2A1 gene on chromosome 1p34. [DOID:0090044]	dystonia type 9|episodic choreoathetosis/spasticity|paroxysmal dystonic choreathetosis with episodic ataxia and spasticity|choreoathetosis, kinesigenic, with episodic ataxia and spasticity|Cse choreoathetosis, paroxysmal, with episodic ataxia|choreoathetosis/spasticity, episodic|dystonia 9|DYT9			DOID:0090044|SCTID:715564000|UMLS:C1832855|MESH:C563401|ORDO:53583|OMIM:601042|Orphanet:53583	MONDO:0010983
MONDO:0006373	pituitary gland adenoma	Disease	MONDO	A non-metastasizing tumor that arises from the adenohypophysial cells of the anterior lobe of the pituitary gland. The tumor can be hormonally functioning or not. The diagnosis can be based on imaging studies and/or radioimmunoassays. Due to its location in the sella turcica, expansion of the tumor mass can impinge on the optic chiasm or involve the temporal lobe, third ventricle and posterior fossa A frequently associated physical finding is bitemporal hemianopsia which may progress to further visual loss. [NCIT:C3329]	pituitary adenoma|adenoma of pituitary gland|adenoma of pituitary|PTAD|adenoma, anterior lobe pituitary gland, benign|adenoma of the pituitary gland|adenoma of the pituitary|pituitary gland adenoma			NCIT:C3329|MedDRA:10035079|SCTID:254956000|EFO:1000478|Orphanet:99408|ORDO:99408|DOID:3829|ONCOTREE:PTAD|ICDO:8272/0|ICD10CM:D35.2|UMLS:C0032000	MONDO:0006373
MONDO:0007473	Duane retraction syndrome	Disease	MONDO	Duane retraction syndrome (DRS) is a congenital form of strabismus characterized by horizontal eye movement limitation, globe retraction and palpebral fissure narrowing in attempted adduction. It is caused by a failure of development of the abducens nerve and can lead to amblyopia. [Orphanet:233]	retraction syndrome|DRS|Duane syndrome|Stilling-Turk-Duane syndrome|Duane anomaly|DURS|Duane's syndrome|Duane retraction syndrome			ORDO:233|GARD:0006288|ICD-9:378.71|SCTID:60318001|NCIT:C84678|MESH:D004370|ICD9:378.71|DOID:12557|UMLS:C0013261|OMIMPS:126800|MedDRA:10013799|Orphanet:233	MONDO:0007473
MONDO:0007643	gamma-A-globulin, defect in assembly of	Disease	MONDO		Immunoglobulin A, defect in Assembly of|gamma-A-globulin, defect in ASSEMBLY OF|IgA, defect in Assembly of			UMLS:C1850934|OMIM:137050|MESH:C564991	MONDO:0007643
MONDO:0020577	childhood gonadal germ cell tumor	Disease	MONDO	A germ cell tumor that arises from the testis or ovary and occurs during childhood. [NCIT:C114801]	childhood gonadal germ cell tumor|gonadal germ cell tumor of childhood|pediatric gonadal germ cell tumor			UMLS:C3899657|NCIT:C114801	MONDO:0020577
MONDO:0044657	MME-related autosomal dominant Charcot Marie Tooth disease type 2	Disease	MONDO		MME-related autosomal dominant CMT2|MME-related autosomal dominant hereditary motor and sensory neuropathy type 2			ORDO:497757|Orphanet:497757	MONDO:0044657
MONDO:0017067	cervicothoracic spina bifida aperta	Disease	MONDO					ORDO:268397|Orphanet:268397|UMLS:CN202426	MONDO:0017067
MONDO:0021677	post-infectious neuralgia	Disease	MONDO		postinfectious neuralgia			ICD-9:729.2|ICD9:729.2|SCTID:17111003|UMLS:C0032772	MONDO:0021677
MONDO:0021313	eyelid cancer	Disease	MONDO	A cancer that involves the eyelid. [MONDO:patterns/location]	malignant eyelid neoplasm|cancer of eyelid|malignant neoplasm of eyelid|malignant eyelid tumor|malignant tumor of the eyelid|eyelid cancer|malignant neoplasm of the eyelid|malignant tumor of eyelid			SCTID:231829006|NCIT:C6786|ICD-9:173.1|ICD9:173.1	MONDO:0021313
MONDO:0032863	spermatogenic failure 41	Disease	MONDO		SPGF41|SPERMATOGENIC FAILURE 41			OMIM:618670|DOID:0111912	MONDO:0032863
MONDO:0013475	hypertrophic cardiomyopathy 18	Disease	MONDO	Any hypertrophic cardiomyopathy in which the cause of the disease is a mutation in the PLN gene. [MONDO:patterns/disease_series_by_gene]	cardiomyopathy, familial hypertrophic, type 18|CMH18|cardiomyopathy familial hypertrophic 18|hypertrophic cardiomyopathy caused by mutation in PLN|cardiomyopathy, hypertrophic, 18|hypertrophic cardiomyopathy type 18|cardiomyopathy, familial hypertrophic, 18|PLN hypertrophic cardiomyopathy			DOID:0110324|UMLS:C3151265|OMIM:613874	MONDO:0013475
